"homeTeamName","awayTeamName","league_name","goalsHomeTeam","goalsAwayTeam","home_prob","draw_prob","away_prob"
"OGC Nice","AS Monaco FC","France – Ligue 1",4,0,0.206666351025046,0.251408550731499,0.541925098243454
"ES Troyes AC","Toulouse FC","France – Ligue 1",0,0,0.323075269725151,0.30021148140614,0.376713248868709
"SM Caen","Dijon FCO","France – Ligue 1",2,1,0.485422180981912,0.284460228505436,0.230117590512652
"RC Strasbourg Alsace","Amiens SC","France – Ligue 1",0,1,0.475263722967331,0.289967450024711,0.234768827007959
"Montpellier Hérault SC","FC Nantes","France – Ligue 1",0,1,0.427590730214254,0.316528202885877,0.255881066899869
"RC Lens","FC Lorient","France – Ligue 2",2,3,0.323011522021929,0.315694108901691,0.36129436907638
"CD Tondela","FC Paços de Ferreira","Portugal – Primeira Liga",2,2,0.393271594134522,0.30289240790485,0.303835997960628
"Maritimo Funchal","FC Rio Ave","Portugal – Primeira Liga",1,0,0.340419243184381,0.308100960603586,0.351479796212033
"FC Porto","G.D. Chaves","Portugal – Primeira Liga",3,0,0.825820574712744,0.121624158515105,0.0525552667721519
"Juventus Turin","AC Chievo Verona","Italy – Serie A",3,0,0.804783789429705,0.146229371213704,0.0489868393565908
"Ascoli","Novara Calcio","Italy – Serie B",1,2,0.325987679511844,0.319574807128005,0.354437513360151
"AS Bari","Venezia","Italy – Serie B",0,2,0.529818012259887,0.291929111570762,0.17825287616935
"Carpi FC","Salernitana Calcio","Italy – Serie B",1,0,0.431614219957734,0.315679008771676,0.25270677127059
"AS Avellino 1912","Foggia","Italy – Serie B",5,1,0.3825571238104,0.306767504942301,0.310675371247299
"US Cittá di Palermo","Empoli FC","Italy – Serie B",3,3,0.433284337742937,0.309488812673526,0.257226849583538
"Pro Vercelli","Cremonese","Italy – Serie B",1,4,0.324092168190242,0.326260008780143,0.349647823029616
"Spezia Calcio","Virtus Entella","Italy – Serie B",2,1,0.533806906843559,0.295445345385491,0.170747747770949
"Ternana Calcio","AC Cesena","Italy – Serie B",1,0,0.38373617275717,0.315433617735667,0.300830209507164
"Vasco da Gama","Grémio","Campeonato Brasileiro da Série A",1,0,0.318620123457746,0.317582272892737,0.363797603649516
"Sao Paulo","Ponte Preta","Campeonato Brasileiro da Série A",2,2,0.586686516612294,0.253963706659916,0.15934977672779
"Atlético PR","Coritiba FC","Campeonato Brasileiro da Série A",1,1,0.545629754321508,0.272418849758022,0.18195139592047
"Sport Recife","Avaí SC","Campeonato Brasileiro da Série A",0,1,0.630544132386376,0.234399944127449,0.135055923486176
"Santos FC","Corinthians","Campeonato Brasileiro da Série A",2,0,0.380885294106357,0.311522796457595,0.307591909436048
"EC Vitória","Fluminense FC","Campeonato Brasileiro da Série A",2,2,0.45564267215383,0.279391208713237,0.264966119132934
"Fortuna Düsseldorf","1. FC Union Berlin","Germany – 2. Bundesliga",3,2,0.375447051848452,0.291391741733127,0.333161206418421
"Eintracht Braunschweig","SV Sandhausen","Germany – 2. Bundesliga",1,1,0.457780222337399,0.287631821114649,0.254587956547953
"SV Darmstadt 98","VfL Bochum","Germany – 2. Bundesliga",1,2,0.45342680846973,0.280941682481245,0.265631509049025
"SC Heerenveen","PSV Eindhoven","Netherlands – Eredivisie",2,0,0.199550302517313,0.231232459552052,0.569217237930635
"FC Utrecht","Roda JC Kerkrade","Netherlands – Eredivisie",2,0,0.740413549356414,0.173262072786327,0.0863243778572586
"Sparta Rotterdam","FC Twente Enschede","Netherlands – Eredivisie",1,0,0.476448661470688,0.265266011521518,0.258285327007794
"AZ Alkmaar","NAC Breda","Netherlands – Eredivisie",2,1,0.741536031687358,0.161499846038831,0.0969641222738109
"FC Groningen","VVV Venlo","Netherlands – Eredivisie",1,1,0.475876056570038,0.268745431396303,0.255378512033659
"Burnley FC","Crystal Palace FC","England – Premiere League",1,0,0.422737968227058,0.301769872703623,0.275492159069319
"Swansea City FC","Newcastle United FC","England – Premiere League",0,1,0.408082975679542,0.300429184549356,0.291487839771102
"AS Saint-Étienne","Angers SCO","France – Ligue 1",1,1,0.468993489893998,0.302014383584989,0.228992126521013
"Olympique Lyonnais","EA Guingamp","France – Ligue 1",2,1,0.710644186704803,0.178719767035268,0.110636046259928
"Vitoria Setubal","Sporting Braga","Portugal – Primeira Liga",2,0,0.288289478152913,0.30738751929238,0.404323002554707
"Vitoria Guimaraes","Boavista Porto FC","Portugal – Primeira Liga",1,0,0.490183709747635,0.286074520656411,0.223741769595955
"GD Estoril Praia","Moreirense FC","Portugal – Primeira Liga",0,2,0.570892898207416,0.262306849058162,0.166800252734421
"FC Internazionale Milano","SPAL Ferrara","Italy – Serie A",2,0,0.792744248366477,0.139361626098404,0.0678941255351197
"Udinese Calcio","Genoa CFC","Italy – Serie A",1,0,0.415629309415574,0.299610085008159,0.284760605576268
"Atalanta BC","US Sassuolo Calcio","Italy – Serie A",2,1,0.616128893335579,0.229672647072975,0.154198459591447
"Cagliari Calcio","FC Crotone","Italy – Serie A",1,0,0.606435133789608,0.243369183366843,0.150195682843549
"Hellas Verona FC","ACF Fiorentina","Italy – Serie A",0,5,0.264198018823646,0.284108594155283,0.451693387021072
"Benevento Calcio","Torino FC","Italy – Serie A",0,1,0.209560489352062,0.251472587222474,0.538966923425464
"Bologna FC","SSC Napoli","Italy – Serie A",0,3,0.094684160692547,0.186663059651021,0.718652779656432
"Parma FC","Brescia Calcio","Italy – Serie B",0,1,0.625723240115718,0.262174541947927,0.112102217936355
"Botafogo","EC Flamengo","Campeonato Brasileiro da Série A",2,0,0.293296372671647,0.301443494134749,0.405260133193604
"Chapecoense","Cruzeiro","Campeonato Brasileiro da Série A",1,2,0.364375404930121,0.309027242155925,0.326597352913954
"1. FC Nürnberg","FC St. Pauli","Germany – 2. Bundesliga",0,1,0.445537717935439,0.280381494907647,0.274080787156914
"West Ham United FC","Huddersfield Town","England – Premiere League",2,0,0.502359128186134,0.273202337917914,0.224438533895952
"Stade de Reims","Stade Brestois","France – Ligue 2",0,1,0.526127057529003,0.292158174634817,0.18171476783618
"Desportivo Aves","C.F. Os Belenenses","Portugal – Primeira Liga",2,1,0.436989035429292,0.304526734064788,0.258484230505921
"AS Cittadella","Perugia","Italy – Serie B",1,1,0.388824320668224,0.299370872661731,0.311804806670045
"Atlético Goianiense","Bahia","Campeonato Brasileiro da Série A",1,1,0.398403359754829,0.300334840430563,0.301261799814608
"AFC Wimbledon","Gillingham FC","England – League One",1,1,0.499619893719303,0.2724716100358,0.227908496244898
"Bristol Rovers","Oldham Athletic AFC","England – League One",2,3,0.572448986049612,0.248872978269629,0.178678035680759
"Charlton Athletic","Wigan Athletic FC","England – League One",0,3,0.353295861402255,0.292128219726641,0.354575918871104
"Fleetwood Town FC","Bury FC","England – League One",3,2,0.497107715989528,0.272373157665083,0.230519126345389
"Northampton Town","Portsmouth","England – League One",3,1,0.309474680548982,0.2909985802177,0.399526739233318
"Oxford United","Bradford City AFC","England – League One",2,2,0.408103318434038,0.280277853752112,0.31161882781385
"Peterborough United FC","Milton Keynes Dons","England – League One",2,0,0.437377708562488,0.267953925850096,0.294668365587416
"Plymouth Argyle","Blackpool FC","England – League One",1,3,0.377872340425532,0.292765957446809,0.32936170212766
"Rochdale AFC","Doncaster Rovers FC","England – League One",2,1,0.358391984509943,0.288410117712143,0.353197897777914
"Rotherham United","Walsall FC","England – League One",5,1,0.485670765537208,0.26966802174856,0.244661212714232
"Scunthorpe United FC","Blackburn Rovers FC","England – League One",0,1,0.339692648058597,0.291020268635276,0.369287083306127
"Shrewsbury Town FC","Southend United FC","England – League One",1,0,0.437570638921092,0.279593846645855,0.282835514433053
"Accrington Stanley","Grimsby Town","League Two",1,2,0.515312801113773,0.25941848840264,0.225268710483586
"Colchester United FC","Chesterfield FC","League Two",1,1,0.480917145195413,0.267468987601832,0.251613867202755
"Coventry City FC","Carlisle United","League Two",2,0,0.485898948344878,0.266846143763171,0.247254907891951
"Crewe Alexandra FC","Cambridge United","League Two",0,1,0.401563476702239,0.283662572205361,0.3147739510924
"Forest Green Rovers","Lincoln City","League Two",0,1,0.265283167425904,0.274225296664979,0.460491535909116
"Luton Town","Port Vale FC","League Two",2,0,0.619749771560013,0.224351218664875,0.155899009775113
"Yeovil Town","Morecambe FC","League Two",2,2,0.473380252535707,0.268640033119437,0.257979714344856
"Stevenage FC","Crawley Town","League Two",1,1,0.509678683489025,0.258096270877008,0.232225045633967
"Notts County","Swindon Town FC","League Two",1,0,0.467139016135708,0.269701807658461,0.26315917620583
"Newport County","Cheltenham Town","League Two",1,0,0.453963890043299,0.274163585278959,0.271872524677742
"Mansfield Town","Wycombe Wanderers","League Two",0,0,0.481641777820187,0.27329112112269,0.245067101057123
"Barnet FC","Exeter City","League Two",1,2,0.393508225878168,0.275678079146287,0.330813694975545
"Aston Villa FC","Middlesbrough FC","England – Championship",0,0,0.378275084035548,0.30690242667035,0.314822489294101
"Leeds United","Birmingham City","England – Championship",2,0,0.558397327788057,0.250028654233458,0.191574017978485
"Norwich City FC","Burton Albion FC","England – Championship",0,0,0.686284934165886,0.193238937890215,0.120476127943899
"Preston North End","Cardiff City FC","England – Championship",3,0,0.338982268903686,0.296738277946084,0.36427945315023
"Queens Park Rangers","Millwall FC","England – Championship",2,2,0.413349457489335,0.282754991210096,0.30389555130057
"Sheffield Wednesday","Brentford FC","England – Championship",2,1,0.468945393914131,0.260108378491038,0.270946227594831
"Sunderland AFC","Nottingham Forest","England – Championship",0,1,0.496931085385751,0.264159738948023,0.238909175666226
"Wolverhampton Wanderers FC","Bristol City","England – Championship",3,3,0.529960830452929,0.259389911204165,0.210649258342907
"Bolton Wanderers FC","Sheffield United FC","England – Championship",0,1,0.288710034704275,0.287011740382485,0.424278224913239
"FC Bayern München","RSC Anderlecht","Europe – Champions-League",3,0,0.901464183025291,0.0632614974707053,0.0352743195040038
"Chelsea FC","Qarabag Agdam FK","Europe – Champions-League",6,0,0.88315374393153,0.0844819635566686,0.0323642925118017
"AS Roma","Club Atlético de Madrid","Europe – Champions-League",0,0,0.339275031531137,0.296225027530207,0.364499940938656
"FC Barcelona","Juventus Turin","Europe – Champions-League",3,0,0.604441912404293,0.22947814324628,0.166079944349427
"Celtic FC","Paris Saint-Germain","Europe – Champions-League",0,5,0.0698924731182796,0.139784946236559,0.790322580645161
"Manchester United FC","FC Basel","Europe – Champions-League",3,0,0.823513172424673,0.124888257874533,0.051598569700794
"SL Benfica","CSKA Moscow","Europe – Champions-League",1,2,0.585317308996715,0.251487686471215,0.16319500453207
"Fulham FC","Hull City FC","England – Championship",2,1,0.519695196852585,0.246355600138342,0.233949203009073
"Real Madrid CF","APOEL Nicosia","Europe – Champions-League",3,0,0.932642487046632,0.0404145077720207,0.0269430051813471
"Red Bull Leipzig","AS Monaco FC","Europe – Champions-League",1,1,0.473492558686647,0.25196133585639,0.274546105456963
"Feyenoord Rotterdam","Manchester City FC","Europe – Champions-League",0,4,0.114634202970335,0.185278343175117,0.700087453854548
"Shakhtar Donetsk","SSC Napoli","Europe – Champions-League",2,1,0.269620253164557,0.269620253164557,0.460759493670886
"FC Porto","Besiktas JK","Europe – Champions-League",1,3,0.619953910096744,0.230139021108083,0.149907068795173
"Tottenham Hotspur FC","Borussia Dortmund","Europe – Champions-League",3,1,0.422730442868767,0.262931535510868,0.314338021620365
"NK Maribor","Spartak Moskva","Europe – Champions-League",1,1,0.218788740865562,0.270020264208738,0.5111909949257
"Liverpool FC","Sevilla FC","Europe – Champions-League",2,2,0.588263580003091,0.222827113637535,0.188909306359374
"Erzgebirge Aue","Holstein Kiel","Germany – 2. Bundesliga",0,3,0.345206035694722,0.291621815228675,0.363172149076603
"1. FC Union Berlin","Eintracht Braunschweig","Germany – 2. Bundesliga",1,1,0.511117064023573,0.263010496067019,0.225872439909407
"Sparta Rotterdam","AZ Alkmaar","Netherlands – Eredivisie",0,2,0.245621010697284,0.252620573178294,0.501758416124422
"AFC Bournemouth","Brighton & Hove Albion","England – Premiere League",2,1,0.445590098707678,0.294383848996064,0.260026052296258
"Toulouse FC","FC Girondins de Bordeaux","France – Ligue 1",0,1,0.310786383728525,0.295717953002294,0.393495663269181
"FC Valenciennes","RC Lens","France – Ligue 2",1,0,0.311358897860919,0.306463317705874,0.382177784433207
"Nîmes Olympique","AJ Auxerre","France – Ligue 2",3,0,0.521857090400942,0.291237571541083,0.186905338057975
"FC Lorient","Ajaccio AC","France – Ligue 2",2,0,0.601656831256002,0.255328985980645,0.143014182763353
"Gazélec Ajaccio","Clermont Foot Auvergne","France – Ligue 2",2,1,0.408431324895777,0.311869286422015,0.279699388682208
"Stade Brestois","Le Havre AC","France – Ligue 2",1,0,0.376109852427898,0.309457473516625,0.314432674055477
"Paris FC","RC Tours","France – Ligue 2",2,0,0.461862525426704,0.309374580523919,0.228762894049377
"US Orleans","Chamois Niortais FC","France – Ligue 2",3,1,0.487765089722675,0.300163132137031,0.212071778140294
"Quevilly Rouen","AS Nancy","France – Ligue 2",2,0,0.221620890271952,0.309565687998918,0.46881342172913
"FC Paços de Ferreira","Vitoria Setubal","Portugal – Primeira Liga",1,0,0.411932613197515,0.305087591649409,0.282979795153075
"Venezia","Spezia Calcio","Italy – Serie B",0,0,0.447229275370407,0.323906917045676,0.228863807583917
"AC Cesena","AS Avellino 1912","Italy – Serie B",3,1,0.449460435467799,0.30670727829092,0.243832286241281
"MSV Duisburg","1. FC Nürnberg","Germany – 2. Bundesliga",1,6,0.384228341414326,0.290458329521544,0.32531332906413
"SV Sandhausen","1. FC Kaiserslautern","Germany – 2. Bundesliga",1,0,0.46902947539583,0.289490002618198,0.241480521985972
"FC St. Pauli","FC Ingolstadt 04","Germany – 2. Bundesliga",0,4,0.377909856364537,0.298167409608717,0.323922734026746
"Excelsior","SC Heerenveen","Netherlands – Eredivisie",1,2,0.266659322197282,0.259567318947354,0.473773358855364
"Roda JC Kerkrade","Willem II Tilburg","Netherlands – Eredivisie",1,3,0.420509418649036,0.281147507569385,0.298343073781579
"NAC Breda","FC Groningen","Netherlands – Eredivisie",2,1,0.330396772779882,0.268504264380345,0.401098962839774
"PEC Zwolle","Heracles Almelo","Netherlands – Eredivisie",2,1,0.542125251321766,0.238588130166059,0.219286618512175
"Blackburn Rovers FC","AFC Wimbledon","England – League One",0,1,0.607685059371991,0.250251034551014,0.142063906076995
"Milton Keynes Dons","Rochdale AFC","England – League One",3,2,0.425989000457086,0.281940696834314,0.292070302708601
"Oldham Athletic AFC","Shrewsbury Town FC","England – League One",1,2,0.319996945865465,0.295754752996869,0.384248301137665
"Portsmouth","Fleetwood Town FC","England – League One",4,1,0.489783893676838,0.275344192619132,0.23487191370403
"Southend United FC","Northampton Town","England – League One",2,2,0.485259637149904,0.255332950437515,0.259407412412582
"Walsall FC","Peterborough United FC","England – League One",1,1,0.335006649558881,0.267087493209958,0.397905857231161
"Wigan Athletic FC","Bristol Rovers","England – League One",3,0,0.592909621744186,0.242042669566585,0.165047708689228
"Gillingham FC","Charlton Athletic","England – League One",1,0,0.248722532184967,0.256576927938176,0.494700539876858
"Bury FC","Plymouth Argyle","England – League One",0,0,0.433216264959075,0.267784779164263,0.298998955876662
